region_name,district_name,cluster_name,village_name,cohort,cycle,household_id,quantity_returned,seed,unit
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-JOV-F-125541,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-JON-M-124513,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-JON-M-124513,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-JUL-F-152037,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-JUL-F-152037,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-LEO-M-182448,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-LEO-M-182448,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-JUC-M-162853,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-JUC-M-162853,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-JUS-F-200402,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-JUS-F-200402,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-JUM-M-182701,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-JUM-M-182701,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-JUS-M-132032,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-JUS-M-132032,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAB-F-154428,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAB-F-154428,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAC-M-135018,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAC-M-135018,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAG-M-133750,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAG-M-133750,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAK-M-132020,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAK-M-132020,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAK-M-164520,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAK-M-164520,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAK-F-134616,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAK-F-134616,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAL-M-122325,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAL-M-122325,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAL-M-161118,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAL-M-161118,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAM-M-152738,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAM-M-152738,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAN-M-155939,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAN-M-155939,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAR-M-132908,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAR-M-132908,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAT-M-115501,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAT-M-115501,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAT-M-130248,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KAT-M-130248,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KED-F-121656,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KED-F-121656,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-LUT-M-144633,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-LUT-M-144633,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-JUS-M-174216,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-JUS-M-174216,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-FRE-M-151516,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-FRE-M-151516,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KWA-M-153904,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KWA-M-153904,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KWE-M-151923,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KWE-M-151923,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-LAB-M-130532,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-LAB-M-130532,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-LAJ-M-135914,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-LAJ-M-135914,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-LAW-M-172909,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-LAW-M-172909,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-LUK-M-145010,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-LUK-M-145010,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAD-F-123707,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAD-F-123707,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KIK-F-153240,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KIK-F-153240,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAL-M-122251,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAL-M-122251,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAN-F-130923,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAN-F-130923,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAR-F-125940,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAR-F-125940,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAR-F-143523,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAR-F-143523,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAG-M-135955,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAG-M-135955,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAR-M-142007,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAR-M-142007,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAR-F-135702,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAR-F-135702,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAR-F-141933,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAR-F-141933,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAT-M-130209,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAT-M-130209,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAT-M-065725,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAT-M-065725,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAR-F-162755,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAR-F-162755,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAT-M-142721,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAT-M-142721,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MBA-M-143437,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MBA-M-143437,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MBA-F-115919,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MBA-F-115919,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MED-M-175358,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MED-M-175358,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAX-M-145927,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MAX-M-145927,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MON-M-114734,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MON-M-114734,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MOS-M-142713,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MOS-M-142713,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MOS-M-155827,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MOS-M-155827,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MID-F-131804,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MID-F-131804,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MUG-M-113642,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MUG-M-113642,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MUB-M-150202,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MUB-M-150202,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MUH-M-130916,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MUH-M-130916,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MUR-M-122809,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MUR-M-122809,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MUS-M-192841,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MUS-M-192841,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MUH-M-120454,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MUH-M-120454,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MWE-M-133245,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MWE-M-133245,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MWE-M-162355,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MWE-M-162355,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MUG-M-154724,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MUG-M-154724,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MWI-M-160503,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-MWI-M-160503,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NAG-M-150700,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NAG-M-150700,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NAB-M-132906,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NAB-M-132906,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NAH-F-124319,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NAH-F-124319,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NAT-M-141409,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NAT-M-141409,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NAN-F-162234,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NAN-F-162234,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NAT-M-121209,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NAT-M-121209,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NDA-F-123343,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NDA-F-123343,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NDY-M-192819,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NDY-M-192819,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NAT-M-171846,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NAT-M-171846,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NEL-M-150703,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NEL-M-150703,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NFA-F-155355,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NFA-F-155355,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KER-F-123431,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-KER-F-123431,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NKA-F-112455,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NKA-F-112455,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-PAU-M-183204,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-PAU-M-183204,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NOR-F-160735,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NOR-F-160735,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-PEA-F-153315,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-PEA-F-153315,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-PEN-M-133539,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-PEN-M-133539,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-PHI-F-163400,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-PHI-F-163400,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-PHI-M-131704,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-PHI-M-131704,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-POP-M-183747,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-POP-M-183747,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-POS-M-151804,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-POS-M-151804,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-POT-M-140404,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-POT-M-140404,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-PET-M-145318,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-PET-M-145318,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-RES-F-163030,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-RES-F-163030,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-RIC-M-071830,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-RIC-M-071830,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-ROD-M-133422,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-ROD-M-133422,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-RIC-M-135921,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-RIC-M-135921,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-ROD-M-153851,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-ROD-M-153851,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-RYA-M-120034,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-RYA-M-120034,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAF-M-120607,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAF-M-120607,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAF-M-130616,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAF-M-130616,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAJ-M-121626,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAJ-M-121626,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAM-M-163713,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAM-M-163713,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAT-M-151535,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAT-M-151535,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAD-M-135459,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAD-M-135459,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAU-F-132351,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAU-F-132351,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAU-F-124026,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAU-F-124026,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAT-M-140303,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SAT-M-140303,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SID-M-135425,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SID-M-135425,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SIL-M-142007,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SIL-M-142007,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SER-M-140822,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SER-M-140822,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SIY-F-164152,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SIY-F-164152,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SPI-F-115025,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SPI-F-115025,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NKW-M-111906,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-NKW-M-111906,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SSU-M-141958,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SSU-M-141958,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SUL-M-164127,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SUL-M-164127,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TAB-M-140558,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TAB-M-140558,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TAN-M-150148,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TAN-M-150148,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SYL-F-181705,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-SYL-F-181705,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TIM-M-135200,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TIM-M-135200,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TIR-F-144212,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TIR-F-144212,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TOM-M-161633,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TOM-M-161633,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TUH-M-153115,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TUH-M-153115,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TIN-M-115755,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TIN-M-115755,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TOP-F-134157,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TOP-F-134157,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TUM-M-144644,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TUM-M-144644,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TUR-M-145245,4.0,Beans,Kgs
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TUR-M-145245,0.3,Irish Potatoes,Bags
Central,Rakai,Kibuuka,Kamununku,2024,B,RAK-KAM-TUR-M-113049,4.0,Beans,Kgs
